isco3,country,employment_thousands,mean_annual_wage_eur,wage_source,wage_level
122,CY,2.7,73564.0,eurostat,isco1
131,CY,0.2,73564.0,eurostat,isco1
132,CY,4.7,73564.0,eurostat,isco1
133,CY,0.5,73564.0,eurostat,isco1
134,CY,2.0,73564.0,eurostat,isco1
141,CY,0.3,73564.0,eurostat,isco1
142,CY,3.5,73564.0,eurostat,isco1
143,CY,1.4,73564.0,eurostat,isco1
211,CY,1.8,41771.0,eurostat,isco1
212,CY,0.4,41771.0,eurostat,isco1
213,CY,2.5,41771.0,eurostat,isco1
214,CY,7.8,41771.0,eurostat,isco1
215,CY,1.8,41771.0,eurostat,isco1
216,CY,2.9,41771.0,eurostat,isco1
221,CY,0.5,41771.0,eurostat,isco1
222,CY,0.9,41771.0,eurostat,isco1
223,CY,1.2,41771.0,eurostat,isco1
225,CY,2.6,41771.0,eurostat,isco1
226,CY,10.8,41771.0,eurostat,isco1
231,CY,9.0,41771.0,eurostat,isco1
232,CY,5.0,41771.0,eurostat,isco1
233,CY,3.8,41771.0,eurostat,isco1
234,CY,1.0,41771.0,eurostat,isco1
235,CY,7.4,41771.0,eurostat,isco1
241,CY,5.6,41771.0,eurostat,isco1
242,CY,7.9,41771.0,eurostat,isco1
243,CY,7.8,41771.0,eurostat,isco1
251,CY,10.5,41771.0,eurostat,isco1
252,CY,3.8,41771.0,eurostat,isco1
261,CY,1.2,41771.0,eurostat,isco1
262,CY,0.7,41771.0,eurostat,isco1
263,CY,4.5,41771.0,eurostat,isco1
264,CY,2.4,41771.0,eurostat,isco1
265,CY,3.8,41771.0,eurostat,isco1
311,CY,4.7,33063.0,eurostat,isco1
312,CY,2.1,33063.0,eurostat,isco1
313,CY,1.2,33063.0,eurostat,isco1
314,CY,0.4,33063.0,eurostat,isco1
315,CY,1.0,33063.0,eurostat,isco1
321,CY,0.4,33063.0,eurostat,isco1
322,CY,0.1,33063.0,eurostat,isco1
323,CY,0.1,33063.0,eurostat,isco1
324,CY,0.4,33063.0,eurostat,isco1
325,CY,2.2,33063.0,eurostat,isco1
331,CY,8.8,33063.0,eurostat,isco1
332,CY,14.3,33063.0,eurostat,isco1
333,CY,15.6,33063.0,eurostat,isco1
334,CY,6.0,33063.0,eurostat,isco1
335,CY,5.5,33063.0,eurostat,isco1
341,CY,1.6,33063.0,eurostat,isco1
342,CY,1.5,33063.0,eurostat,isco1
343,CY,2.6,33063.0,eurostat,isco1
351,CY,1.1,33063.0,eurostat,isco1
352,CY,1.9,33063.0,eurostat,isco1
411,CY,8.5,20893.0,eurostat,isco1
412,CY,4.3,20893.0,eurostat,isco1
413,CY,8.5,20893.0,eurostat,isco1
421,CY,3.5,20893.0,eurostat,isco1
422,CY,5.7,20893.0,eurostat,isco1
431,CY,3.9,20893.0,eurostat,isco1
432,CY,9.9,20893.0,eurostat,isco1
441,CY,2.3,20893.0,eurostat,isco1
511,CY,4.8,17476.0,eurostat,isco1
512,CY,1.8,17476.0,eurostat,isco1
513,CY,3.7,17476.0,eurostat,isco1
514,CY,6.2,17476.0,eurostat,isco1
515,CY,2.9,17476.0,eurostat,isco1
516,CY,12.1,17476.0,eurostat,isco1
521,CY,0.9,17476.0,eurostat,isco1
522,CY,20.7,17476.0,eurostat,isco1
523,CY,1.3,17476.0,eurostat,isco1
524,CY,10.1,17476.0,eurostat,isco1
531,CY,4.3,17476.0,eurostat,isco1
532,CY,2.4,17476.0,eurostat,isco1
541,CY,10.9,17476.0,eurostat,isco1
611,CY,3.2,16413.0,eurostat,isco1
612,CY,2.1,16413.0,eurostat,isco1
613,CY,0.4,16413.0,eurostat,isco1
621,CY,,16413.0,eurostat,isco1
622,CY,,16413.0,eurostat,isco1
711,CY,8.0,21235.0,eurostat,isco1
712,CY,11.1,21235.0,eurostat,isco1
713,CY,4.9,21235.0,eurostat,isco1
721,CY,2.3,21235.0,eurostat,isco1
722,CY,3.9,21235.0,eurostat,isco1
723,CY,2.8,21235.0,eurostat,isco1
731,CY,0.9,21235.0,eurostat,isco1
732,CY,0.3,21235.0,eurostat,isco1
741,CY,4.3,21235.0,eurostat,isco1
742,CY,3.3,21235.0,eurostat,isco1
751,CY,1.1,21235.0,eurostat,isco1
752,CY,0.5,21235.0,eurostat,isco1
753,CY,1.6,21235.0,eurostat,isco1
754,CY,1.3,21235.0,eurostat,isco1
811,CY,0.3,23242.0,eurostat,isco1
812,CY,0.2,23242.0,eurostat,isco1
813,CY,0.4,23242.0,eurostat,isco1
814,CY,0.4,23242.0,eurostat,isco1
815,CY,0.6,23242.0,eurostat,isco1
816,CY,0.6,23242.0,eurostat,isco1
817,CY,0.2,23242.0,eurostat,isco1
818,CY,0.3,23242.0,eurostat,isco1
821,CY,,23242.0,eurostat,isco1
831,CY,2.2,23242.0,eurostat,isco1
832,CY,2.9,23242.0,eurostat,isco1
833,CY,4.3,23242.0,eurostat,isco1
834,CY,6.8,23242.0,eurostat,isco1
835,CY,2.5,23242.0,eurostat,isco1
911,CY,17.0,15989.0,eurostat,isco1
912,CY,19.5,15989.0,eurostat,isco1
921,CY,4.7,15989.0,eurostat,isco1
931,CY,3.2,15989.0,eurostat,isco1
932,CY,1.4,15989.0,eurostat,isco1
933,CY,4.3,15989.0,eurostat,isco1
941,CY,6.8,15989.0,eurostat,isco1
951,CY,,15989.0,eurostat,isco1
952,CY,,15989.0,eurostat,isco1
961,CY,1.0,15989.0,eurostat,isco1
962,CY,2.9,15989.0,eurostat,isco1
011,CZ,3.4,36838.0,eurostat,isco1
021,CZ,3.6,36838.0,eurostat,isco1
031,CZ,13.6,36838.0,eurostat,isco1
111,CZ,28.1,48401.0,eurostat,isco1
112,CZ,9.9,48401.0,eurostat,isco1
121,CZ,54.7,48401.0,eurostat,isco1
122,CZ,44.7,48401.0,eurostat,isco1
131,CZ,2.0,48401.0,eurostat,isco1
132,CZ,59.4,48401.0,eurostat,isco1
133,CZ,6.5,48401.0,eurostat,isco1
134,CZ,25.5,48401.0,eurostat,isco1
141,CZ,1.2,48401.0,eurostat,isco1
142,CZ,14.4,48401.0,eurostat,isco1
143,CZ,5.6,48401.0,eurostat,isco1
211,CZ,18.0,31297.0,eurostat,isco1
212,CZ,4.3,31297.0,eurostat,isco1
213,CZ,24.8,31297.0,eurostat,isco1
214,CZ,76.8,31297.0,eurostat,isco1
215,CZ,18.0,31297.0,eurostat,isco1
216,CZ,28.5,31297.0,eurostat,isco1
221,CZ,3.7,31297.0,eurostat,isco1
222,CZ,7.5,31297.0,eurostat,isco1
223,CZ,9.4,31297.0,eurostat,isco1
225,CZ,20.6,31297.0,eurostat,isco1
226,CZ,86.2,31297.0,eurostat,isco1
231,CZ,86.2,31297.0,eurostat,isco1
232,CZ,47.9,31297.0,eurostat,isco1
233,CZ,36.4,31297.0,eurostat,isco1
234,CZ,9.6,31297.0,eurostat,isco1
235,CZ,70.9,31297.0,eurostat,isco1
241,CZ,53.2,31297.0,eurostat,isco1
242,CZ,76.0,31297.0,eurostat,isco1
243,CZ,74.5,31297.0,eurostat,isco1
251,CZ,101.4,31297.0,eurostat,isco1
252,CZ,36.9,31297.0,eurostat,isco1
261,CZ,11.9,31297.0,eurostat,isco1
262,CZ,7.7,31297.0,eurostat,isco1
263,CZ,46.2,31297.0,eurostat,isco1
264,CZ,25.2,31297.0,eurostat,isco1
265,CZ,39.2,31297.0,eurostat,isco1
311,CZ,116.4,24243.0,eurostat,isco1
312,CZ,51.6,24243.0,eurostat,isco1
313,CZ,30.6,24243.0,eurostat,isco1
314,CZ,10.5,24243.0,eurostat,isco1
315,CZ,24.5,24243.0,eurostat,isco1
321,CZ,13.0,24243.0,eurostat,isco1
322,CZ,1.9,24243.0,eurostat,isco1
323,CZ,1.9,24243.0,eurostat,isco1
324,CZ,11.2,24243.0,eurostat,isco1
325,CZ,63.4,24243.0,eurostat,isco1
331,CZ,68.8,24243.0,eurostat,isco1
332,CZ,112.0,24243.0,eurostat,isco1
333,CZ,121.9,24243.0,eurostat,isco1
334,CZ,47.2,24243.0,eurostat,isco1
335,CZ,43.2,24243.0,eurostat,isco1
341,CZ,15.6,24243.0,eurostat,isco1
342,CZ,14.6,24243.0,eurostat,isco1
343,CZ,26.0,24243.0,eurostat,isco1
351,CZ,20.2,24243.0,eurostat,isco1
352,CZ,35.3,24243.0,eurostat,isco1
411,CZ,38.7,18163.0,eurostat,isco1
412,CZ,19.3,18163.0,eurostat,isco1
413,CZ,38.7,18163.0,eurostat,isco1
421,CZ,20.5,18163.0,eurostat,isco1
422,CZ,33.6,18163.0,eurostat,isco1
431,CZ,44.4,18163.0,eurostat,isco1
432,CZ,113.0,18163.0,eurostat,isco1
441,CZ,37.1,18163.0,eurostat,isco1
511,CZ,36.9,15328.0,eurostat,isco1
512,CZ,14.2,15328.0,eurostat,isco1
513,CZ,28.4,15328.0,eurostat,isco1
514,CZ,48.2,15328.0,eurostat,isco1
515,CZ,22.7,15328.0,eurostat,isco1
516,CZ,93.6,15328.0,eurostat,isco1
521,CZ,7.3,15328.0,eurostat,isco1
522,CZ,171.7,15328.0,eurostat,isco1
523,CZ,11.0,15328.0,eurostat,isco1
524,CZ,84.0,15328.0,eurostat,isco1
531,CZ,101.3,15328.0,eurostat,isco1
532,CZ,55.2,15328.0,eurostat,isco1
541,CZ,92.6,15328.0,eurostat,isco1
611,CZ,26.4,14506.0,eurostat,isco1
612,CZ,17.6,14506.0,eurostat,isco1
613,CZ,3.5,14506.0,eurostat,isco1
621,CZ,0.8,14506.0,eurostat,isco1
622,CZ,13.6,14506.0,eurostat,isco1
711,CZ,84.4,18902.0,eurostat,isco1
712,CZ,117.2,18902.0,eurostat,isco1
713,CZ,51.6,18902.0,eurostat,isco1
721,CZ,80.2,18902.0,eurostat,isco1
722,CZ,136.7,18902.0,eurostat,isco1
723,CZ,98.1,18902.0,eurostat,isco1
731,CZ,16.8,18902.0,eurostat,isco1
732,CZ,6.3,18902.0,eurostat,isco1
741,CZ,55.5,18902.0,eurostat,isco1
742,CZ,41.6,18902.0,eurostat,isco1
751,CZ,26.6,18902.0,eurostat,isco1
752,CZ,13.8,18902.0,eurostat,isco1
753,CZ,39.5,18902.0,eurostat,isco1
754,CZ,33.6,18902.0,eurostat,isco1
811,CZ,17.7,17501.0,eurostat,isco1
812,CZ,12.9,17501.0,eurostat,isco1
813,CZ,21.8,17501.0,eurostat,isco1
814,CZ,23.8,17501.0,eurostat,isco1
815,CZ,34.0,17501.0,eurostat,isco1
816,CZ,37.4,17501.0,eurostat,isco1
817,CZ,12.9,17501.0,eurostat,isco1
818,CZ,15.6,17501.0,eurostat,isco1
821,CZ,111.2,17501.0,eurostat,isco1
831,CZ,41.4,17501.0,eurostat,isco1
832,CZ,55.2,17501.0,eurostat,isco1
833,CZ,82.8,17501.0,eurostat,isco1
834,CZ,131.1,17501.0,eurostat,isco1
835,CZ,48.3,17501.0,eurostat,isco1
911,CZ,42.6,12591.0,eurostat,isco1
912,CZ,48.6,12591.0,eurostat,isco1
921,CZ,10.0,12591.0,eurostat,isco1
931,CZ,43.1,12591.0,eurostat,isco1
932,CZ,19.1,12591.0,eurostat,isco1
933,CZ,57.4,12591.0,eurostat,isco1
941,CZ,10.6,12591.0,eurostat,isco1
951,CZ,,12591.0,eurostat,isco1
952,CZ,,12591.0,eurostat,isco1
961,CZ,7.6,12591.0,eurostat,isco1
962,CZ,22.7,12591.0,eurostat,isco1
011,DE,,51788.0,eurostat,isco1
021,DE,,51788.0,eurostat,isco1
031,DE,152.4,51788.0,eurostat,isco1
111,DE,415.8,118311.0,eurostat,isco1
112,DE,146.7,118311.0,eurostat,isco1
121,DE,264.0,118311.0,eurostat,isco1
122,DE,215.4,118311.0,eurostat,isco1
131,DE,10.5,118311.0,eurostat,isco1
132,DE,311.1,118311.0,eurostat,isco1
133,DE,34.0,118311.0,eurostat,isco1
134,DE,133.3,118311.0,eurostat,isco1
141,DE,12.2,118311.0,eurostat,isco1
142,DE,149.9,118311.0,eurostat,isco1
143,DE,58.1,118311.0,eurostat,isco1
211,DE,185.1,73798.0,eurostat,isco1
212,DE,44.7,73798.0,eurostat,isco1
213,DE,255.3,73798.0,eurostat,isco1
214,DE,791.3,73798.0,eurostat,isco1
215,DE,185.1,73798.0,eurostat,isco1
216,DE,293.5,73798.0,eurostat,isco1
221,DE,29.7,73798.0,eurostat,isco1
222,DE,59.4,73798.0,eurostat,isco1
223,DE,74.2,73798.0,eurostat,isco1
225,DE,163.3,73798.0,eurostat,isco1
226,DE,682.8,73798.0,eurostat,isco1
231,DE,866.6,73798.0,eurostat,isco1
232,DE,481.5,73798.0,eurostat,isco1
233,DE,365.9,73798.0,eurostat,isco1
234,DE,96.3,73798.0,eurostat,isco1
235,DE,712.5,73798.0,eurostat,isco1
241,DE,468.3,73798.0,eurostat,isco1
242,DE,669.0,73798.0,eurostat,isco1
243,DE,655.6,73798.0,eurostat,isco1
251,DE,822.4,73798.0,eurostat,isco1
252,DE,299.1,73798.0,eurostat,isco1
261,DE,127.2,73798.0,eurostat,isco1
262,DE,82.3,73798.0,eurostat,isco1
263,DE,494.0,73798.0,eurostat,isco1
264,DE,269.5,73798.0,eurostat,isco1
265,DE,419.2,73798.0,eurostat,isco1
311,DE,874.4,55742.0,eurostat,isco1
312,DE,387.9,55742.0,eurostat,isco1
313,DE,230.1,55742.0,eurostat,isco1
314,DE,78.9,55742.0,eurostat,isco1
315,DE,184.1,55742.0,eurostat,isco1
321,DE,378.1,55742.0,eurostat,isco1
322,DE,54.0,55742.0,eurostat,isco1
323,DE,54.0,55742.0,eurostat,isco1
324,DE,324.0,55742.0,eurostat,isco1
325,DE,1836.3,55742.0,eurostat,isco1
331,DE,508.4,55742.0,eurostat,isco1
332,DE,827.9,55742.0,eurostat,isco1
333,DE,900.5,55742.0,eurostat,isco1
334,DE,348.6,55742.0,eurostat,isco1
335,DE,319.5,55742.0,eurostat,isco1
341,DE,152.4,55742.0,eurostat,isco1
342,DE,142.2,55742.0,eurostat,isco1
343,DE,254.0,55742.0,eurostat,isco1
351,DE,117.4,55742.0,eurostat,isco1
352,DE,205.4,55742.0,eurostat,isco1
411,DE,1068.6,45568.0,eurostat,isco1
412,DE,534.3,45568.0,eurostat,isco1
413,DE,1068.6,45568.0,eurostat,isco1
421,DE,225.0,45568.0,eurostat,isco1
422,DE,369.7,45568.0,eurostat,isco1
431,DE,438.0,45568.0,eurostat,isco1
432,DE,1114.8,45568.0,eurostat,isco1
441,DE,428.6,45568.0,eurostat,isco1
511,DE,282.2,35383.0,eurostat,isco1
512,DE,108.5,35383.0,eurostat,isco1
513,DE,217.0,35383.0,eurostat,isco1
514,DE,369.0,35383.0,eurostat,isco1
515,DE,173.6,35383.0,eurostat,isco1
516,DE,716.3,35383.0,eurostat,isco1
521,DE,62.1,35383.0,eurostat,isco1
522,DE,1459.0,35383.0,eurostat,isco1
523,DE,93.1,35383.0,eurostat,isco1
524,DE,714.0,35383.0,eurostat,isco1
531,DE,522.4,35383.0,eurostat,isco1
532,DE,284.9,35383.0,eurostat,isco1
541,DE,520.4,35383.0,eurostat,isco1
611,DE,255.9,34881.0,eurostat,isco1
612,DE,170.6,34881.0,eurostat,isco1
613,DE,34.1,34881.0,eurostat,isco1
621,DE,1.3,34881.0,eurostat,isco1
622,DE,20.8,34881.0,eurostat,isco1
711,DE,336.9,44245.0,eurostat,isco1
712,DE,468.0,44245.0,eurostat,isco1
713,DE,205.9,44245.0,eurostat,isco1
721,DE,464.0,44245.0,eurostat,isco1
722,DE,790.6,44245.0,eurostat,isco1
723,DE,567.2,44245.0,eurostat,isco1
731,DE,130.2,44245.0,eurostat,isco1
732,DE,48.8,44245.0,eurostat,isco1
741,DE,412.7,44245.0,eurostat,isco1
742,DE,309.6,44245.0,eurostat,isco1
751,DE,142.2,44245.0,eurostat,isco1
752,DE,73.7,44245.0,eurostat,isco1
753,DE,210.7,44245.0,eurostat,isco1
754,DE,179.1,44245.0,eurostat,isco1
811,DE,94.2,40934.0,eurostat,isco1
812,DE,68.9,40934.0,eurostat,isco1
813,DE,116.0,40934.0,eurostat,isco1
814,DE,126.9,40934.0,eurostat,isco1
815,DE,181.2,40934.0,eurostat,isco1
816,DE,199.4,40934.0,eurostat,isco1
817,DE,68.9,40934.0,eurostat,isco1
818,DE,83.4,40934.0,eurostat,isco1
821,DE,344.7,40934.0,eurostat,isco1
831,DE,134.8,40934.0,eurostat,isco1
832,DE,179.7,40934.0,eurostat,isco1
833,DE,269.6,40934.0,eurostat,isco1
834,DE,426.9,40934.0,eurostat,isco1
835,DE,157.3,40934.0,eurostat,isco1
911,DE,488.0,30331.0,eurostat,isco1
912,DE,557.8,30331.0,eurostat,isco1
921,DE,113.9,30331.0,eurostat,isco1
931,DE,398.6,30331.0,eurostat,isco1
932,DE,177.1,30331.0,eurostat,isco1
933,DE,531.4,30331.0,eurostat,isco1
941,DE,347.0,30331.0,eurostat,isco1
951,DE,,30331.0,eurostat,isco1
952,DE,,30331.0,eurostat,isco1
961,DE,53.3,30331.0,eurostat,isco1
962,DE,160.0,30331.0,eurostat,isco1
011,DK,3.1,,,
021,DK,3.5,,,
031,DK,6.4,,,
111,DK,8.2,119943.0,eurostat,isco1
112,DK,2.9,119943.0,eurostat,isco1
121,DK,16.3,119943.0,eurostat,isco1
122,DK,13.3,119943.0,eurostat,isco1
131,DK,0.7,119943.0,eurostat,isco1
132,DK,19.6,119943.0,eurostat,isco1
133,DK,2.1,119943.0,eurostat,isco1
134,DK,8.4,119943.0,eurostat,isco1
141,DK,0.5,119943.0,eurostat,isco1
142,DK,6.6,119943.0,eurostat,isco1
143,DK,2.6,119943.0,eurostat,isco1
211,DK,11.5,76864.0,eurostat,isco1
212,DK,2.8,76864.0,eurostat,isco1
213,DK,15.9,76864.0,eurostat,isco1
214,DK,49.4,76864.0,eurostat,isco1
215,DK,11.5,76864.0,eurostat,isco1
216,DK,18.3,76864.0,eurostat,isco1
221,DK,4.2,76864.0,eurostat,isco1
222,DK,8.4,76864.0,eurostat,isco1
223,DK,10.6,76864.0,eurostat,isco1
225,DK,23.2,76864.0,eurostat,isco1
226,DK,97.1,76864.0,eurostat,isco1
231,DK,69.1,76864.0,eurostat,isco1
232,DK,38.4,76864.0,eurostat,isco1
233,DK,29.2,76864.0,eurostat,isco1
234,DK,7.7,76864.0,eurostat,isco1
235,DK,56.8,76864.0,eurostat,isco1
241,DK,51.4,76864.0,eurostat,isco1
242,DK,73.5,76864.0,eurostat,isco1
243,DK,72.0,76864.0,eurostat,isco1
251,DK,73.4,76864.0,eurostat,isco1
252,DK,26.7,76864.0,eurostat,isco1
261,DK,8.7,76864.0,eurostat,isco1
262,DK,5.6,76864.0,eurostat,isco1
263,DK,33.7,76864.0,eurostat,isco1
264,DK,18.4,76864.0,eurostat,isco1
265,DK,28.6,76864.0,eurostat,isco1
311,DK,65.3,72722.0,eurostat,isco1
312,DK,29.0,72722.0,eurostat,isco1
313,DK,17.2,72722.0,eurostat,isco1
314,DK,5.9,72722.0,eurostat,isco1
315,DK,13.7,72722.0,eurostat,isco1
321,DK,4.8,72722.0,eurostat,isco1
322,DK,0.7,72722.0,eurostat,isco1
323,DK,0.7,72722.0,eurostat,isco1
324,DK,4.1,72722.0,eurostat,isco1
325,DK,23.2,72722.0,eurostat,isco1
331,DK,41.2,72722.0,eurostat,isco1
332,DK,67.1,72722.0,eurostat,isco1
333,DK,72.9,72722.0,eurostat,isco1
334,DK,28.2,72722.0,eurostat,isco1
335,DK,25.9,72722.0,eurostat,isco1
341,DK,14.5,72722.0,eurostat,isco1
342,DK,13.5,72722.0,eurostat,isco1
343,DK,24.2,72722.0,eurostat,isco1
351,DK,15.6,72722.0,eurostat,isco1
352,DK,27.4,72722.0,eurostat,isco1
411,DK,35.4,57871.0,eurostat,isco1
412,DK,17.7,57871.0,eurostat,isco1
413,DK,35.4,57871.0,eurostat,isco1
421,DK,13.0,57871.0,eurostat,isco1
422,DK,21.4,57871.0,eurostat,isco1
431,DK,16.7,57871.0,eurostat,isco1
432,DK,42.6,57871.0,eurostat,isco1
441,DK,21.3,57871.0,eurostat,isco1
511,DK,16.8,45786.0,eurostat,isco1
512,DK,6.5,45786.0,eurostat,isco1
513,DK,12.9,45786.0,eurostat,isco1
514,DK,22.0,45786.0,eurostat,isco1
515,DK,10.4,45786.0,eurostat,isco1
516,DK,42.7,45786.0,eurostat,isco1
521,DK,5.1,45786.0,eurostat,isco1
522,DK,119.4,45786.0,eurostat,isco1
523,DK,7.6,45786.0,eurostat,isco1
524,DK,58.5,45786.0,eurostat,isco1
531,DK,143.9,45786.0,eurostat,isco1
532,DK,78.5,45786.0,eurostat,isco1
541,DK,28.3,45786.0,eurostat,isco1
611,DK,20.1,52381.0,eurostat,isco1
612,DK,13.4,52381.0,eurostat,isco1
613,DK,2.7,52381.0,eurostat,isco1
621,DK,,52381.0,eurostat,isco1
622,DK,,52381.0,eurostat,isco1
711,DK,26.9,61190.0,eurostat,isco1
712,DK,37.4,61190.0,eurostat,isco1
713,DK,16.5,61190.0,eurostat,isco1
721,DK,16.4,61190.0,eurostat,isco1
722,DK,27.9,61190.0,eurostat,isco1
723,DK,20.0,61190.0,eurostat,isco1
731,DK,4.9,61190.0,eurostat,isco1
732,DK,1.8,61190.0,eurostat,isco1
741,DK,17.9,61190.0,eurostat,isco1
742,DK,13.5,61190.0,eurostat,isco1
751,DK,4.0,61190.0,eurostat,isco1
752,DK,2.1,61190.0,eurostat,isco1
753,DK,6.0,61190.0,eurostat,isco1
754,DK,5.1,61190.0,eurostat,isco1
811,DK,4.2,59910.0,eurostat,isco1
812,DK,3.1,59910.0,eurostat,isco1
813,DK,5.2,59910.0,eurostat,isco1
814,DK,5.6,59910.0,eurostat,isco1
815,DK,8.1,59910.0,eurostat,isco1
816,DK,8.9,59910.0,eurostat,isco1
817,DK,3.1,59910.0,eurostat,isco1
818,DK,3.7,59910.0,eurostat,isco1
821,DK,11.3,59910.0,eurostat,isco1
831,DK,7.9,59910.0,eurostat,isco1
832,DK,10.5,59910.0,eurostat,isco1
833,DK,15.8,59910.0,eurostat,isco1
834,DK,25.0,59910.0,eurostat,isco1
835,DK,9.2,59910.0,eurostat,isco1
911,DK,30.1,47311.0,eurostat,isco1
912,DK,34.5,47311.0,eurostat,isco1
921,DK,15.0,47311.0,eurostat,isco1
931,DK,42.4,47311.0,eurostat,isco1
932,DK,18.8,47311.0,eurostat,isco1
933,DK,56.5,47311.0,eurostat,isco1
941,DK,60.7,47311.0,eurostat,isco1
951,DK,,47311.0,eurostat,isco1
952,DK,,47311.0,eurostat,isco1
961,DK,7.8,47311.0,eurostat,isco1
962,DK,23.3,47311.0,eurostat,isco1
111,EE,,37342.0,eurostat,isco1
112,EE,,37342.0,eurostat,isco1
121,EE,3.6,37342.0,eurostat,isco1
122,EE,3.0,37342.0,eurostat,isco1
131,EE,0.6,37342.0,eurostat,isco1
132,EE,19.0,37342.0,eurostat,isco1
133,EE,2.1,37342.0,eurostat,isco1
134,EE,8.1,37342.0,eurostat,isco1
141,EE,0.7,37342.0,eurostat,isco1
142,EE,8.2,37342.0,eurostat,isco1
143,EE,3.2,37342.0,eurostat,isco1
211,EE,2.6,29883.0,eurostat,isco1
212,EE,0.6,29883.0,eurostat,isco1
213,EE,3.6,29883.0,eurostat,isco1
214,EE,11.3,29883.0,eurostat,isco1
215,EE,2.6,29883.0,eurostat,isco1
216,EE,4.2,29883.0,eurostat,isco1
221,EE,0.6,29883.0,eurostat,isco1
222,EE,1.1,29883.0,eurostat,isco1
223,EE,1.4,29883.0,eurostat,isco1
225,EE,3.2,29883.0,eurostat,isco1
226,EE,13.2,29883.0,eurostat,isco1
231,EE,12.5,29883.0,eurostat,isco1
232,EE,6.9,29883.0,eurostat,isco1
233,EE,5.3,29883.0,eurostat,isco1
234,EE,1.4,29883.0,eurostat,isco1
235,EE,10.3,29883.0,eurostat,isco1
241,EE,9.7,29883.0,eurostat,isco1
242,EE,13.8,29883.0,eurostat,isco1
243,EE,13.6,29883.0,eurostat,isco1
251,EE,21.0,29883.0,eurostat,isco1
252,EE,7.6,29883.0,eurostat,isco1
261,EE,1.6,29883.0,eurostat,isco1
262,EE,1.0,29883.0,eurostat,isco1
263,EE,6.1,29883.0,eurostat,isco1
264,EE,3.3,29883.0,eurostat,isco1
265,EE,5.1,29883.0,eurostat,isco1
311,EE,10.2,25418.0,eurostat,isco1
312,EE,4.5,25418.0,eurostat,isco1
313,EE,2.7,25418.0,eurostat,isco1
314,EE,0.9,25418.0,eurostat,isco1
315,EE,2.1,25418.0,eurostat,isco1
321,EE,1.0,25418.0,eurostat,isco1
322,EE,0.1,25418.0,eurostat,isco1
323,EE,0.1,25418.0,eurostat,isco1
324,EE,0.9,25418.0,eurostat,isco1
325,EE,4.9,25418.0,eurostat,isco1
331,EE,8.2,25418.0,eurostat,isco1
332,EE,13.3,25418.0,eurostat,isco1
333,EE,14.5,25418.0,eurostat,isco1
334,EE,5.6,25418.0,eurostat,isco1
335,EE,5.1,25418.0,eurostat,isco1
341,EE,3.6,25418.0,eurostat,isco1
342,EE,3.4,25418.0,eurostat,isco1
343,EE,6.1,25418.0,eurostat,isco1
351,EE,2.3,25418.0,eurostat,isco1
352,EE,3.9,25418.0,eurostat,isco1
411,EE,1.5,19492.0,eurostat,isco1
412,EE,0.8,19492.0,eurostat,isco1
413,EE,1.5,19492.0,eurostat,isco1
421,EE,4.7,19492.0,eurostat,isco1
422,EE,7.8,19492.0,eurostat,isco1
431,EE,6.4,19492.0,eurostat,isco1
432,EE,16.4,19492.0,eurostat,isco1
441,EE,5.0,19492.0,eurostat,isco1
511,EE,4.4,14187.0,eurostat,isco1
512,EE,1.7,14187.0,eurostat,isco1
513,EE,3.4,14187.0,eurostat,isco1
514,EE,5.8,14187.0,eurostat,isco1
515,EE,2.7,14187.0,eurostat,isco1
516,EE,11.2,14187.0,eurostat,isco1
521,EE,0.8,14187.0,eurostat,isco1
522,EE,18.7,14187.0,eurostat,isco1
523,EE,1.2,14187.0,eurostat,isco1
524,EE,9.1,14187.0,eurostat,isco1
531,EE,10.7,14187.0,eurostat,isco1
532,EE,5.9,14187.0,eurostat,isco1
541,EE,6.8,14187.0,eurostat,isco1
611,EE,3.3,15818.0,eurostat,isco1
612,EE,2.2,15818.0,eurostat,isco1
613,EE,0.4,15818.0,eurostat,isco1
621,EE,0.1,15818.0,eurostat,isco1
622,EE,2.4,15818.0,eurostat,isco1
711,EE,11.4,19584.0,eurostat,isco1
712,EE,15.9,19584.0,eurostat,isco1
713,EE,7.0,19584.0,eurostat,isco1
721,EE,7.8,19584.0,eurostat,isco1
722,EE,13.3,19584.0,eurostat,isco1
723,EE,9.6,19584.0,eurostat,isco1
731,EE,1.5,19584.0,eurostat,isco1
732,EE,0.5,19584.0,eurostat,isco1
741,EE,7.3,19584.0,eurostat,isco1
742,EE,5.5,19584.0,eurostat,isco1
751,EE,3.3,19584.0,eurostat,isco1
752,EE,1.7,19584.0,eurostat,isco1
753,EE,4.9,19584.0,eurostat,isco1
754,EE,4.2,19584.0,eurostat,isco1
811,EE,1.8,18345.0,eurostat,isco1
812,EE,1.3,18345.0,eurostat,isco1
813,EE,2.2,18345.0,eurostat,isco1
814,EE,2.4,18345.0,eurostat,isco1
815,EE,3.5,18345.0,eurostat,isco1
816,EE,3.8,18345.0,eurostat,isco1
817,EE,1.3,18345.0,eurostat,isco1
818,EE,1.6,18345.0,eurostat,isco1
821,EE,9.2,18345.0,eurostat,isco1
831,EE,4.3,18345.0,eurostat,isco1
832,EE,5.7,18345.0,eurostat,isco1
833,EE,8.6,18345.0,eurostat,isco1
834,EE,13.6,18345.0,eurostat,isco1
835,EE,5.0,18345.0,eurostat,isco1
