STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SEX,Sex,AGE,Age,TIME_HORIZ,Time horizon,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,W,World,POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,P,Projection,2028,,940030095,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,W,World,POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,P,Projection,2029,,974130977,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,W,World,POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,P,Projection,2030,,1006770000,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,W,World,POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,P,Projection,2031,,1038450000,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,W,World,POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,P,Projection,2032,,1068880000,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,W,World,POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,P,Projection,2033,,1100350000,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,W,World,POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,P,Projection,2034,,1133160000,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,W,World,POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,P,Projection,2035,,1166070000,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,W,World,POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,P,Projection,2036,,1198510000,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,W,World,POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,P,Projection,2037,,1229590000,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,W,World,POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,P,Projection,2038,,1259510000,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,W,World,POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,P,Projection,2039,,1288100000,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,W,World,POP,Population,PS,Persons,_T,Total,Y_GE65,65 years or over,P,Projection,2040,,1314800000,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2024,,585246,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2025,,606994,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2026,,629759,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2027,,657112,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2028,,683331,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2029,,718058,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2030,,756266,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2031,,796698,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2032,,858666,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2033,,911245,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2034,,957832,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2035,,1003708,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2036,,1047061,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2037,,1086862,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2038,,1126329,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2039,,1162791,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2040,,1199515,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUT,Austria,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2024,,239958,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUT,Austria,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2025,,265540,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUT,Austria,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2026,,286043,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUT,Austria,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2027,,301590,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUT,Austria,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2028,,311684,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUT,Austria,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2029,,321930,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUT,Austria,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2030,,325387,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUT,Austria,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2031,,323312,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUT,Austria,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2032,,335357,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUT,Austria,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2033,,347643,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUT,Austria,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2034,,358993,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUT,Austria,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2035,,367543,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUT,Austria,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2036,,374864,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUT,Austria,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2037,,382631,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUT,Austria,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2038,,391826,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUT,Austria,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2039,,401559,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUT,Austria,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2040,,413679,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BEL,Belgium,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2024,,353313,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BEL,Belgium,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2025,,356833,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BEL,Belgium,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2026,,355268,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BEL,Belgium,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2027,,353411,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BEL,Belgium,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2028,,357091,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BEL,Belgium,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2029,,365483,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BEL,Belgium,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2030,,375284,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BEL,Belgium,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2031,,390130,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BEL,Belgium,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2032,,409588,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BEL,Belgium,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2033,,428393,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BEL,Belgium,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2034,,446164,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BEL,Belgium,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2035,,462758,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BEL,Belgium,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2036,,478239,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BEL,Belgium,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2037,,493935,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BEL,Belgium,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2038,,510437,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BEL,Belgium,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2039,,527075,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BEL,Belgium,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2040,,544420,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CAN,Canada,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2024,,911876,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CAN,Canada,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2025,,939900,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CAN,Canada,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2026,,973800,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CAN,Canada,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2027,,1010000,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CAN,Canada,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2028,,1054900,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CAN,Canada,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2029,,1103400,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CAN,Canada,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2030,,1154100,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CAN,Canada,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2031,,1214600,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CAN,Canada,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2032,,1304200,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CAN,Canada,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2033,,1389200,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CAN,Canada,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2034,,1468300,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CAN,Canada,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2035,,1545700,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CAN,Canada,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2036,,1621500,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CAN,Canada,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2037,,1696300,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CAN,Canada,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2038,,1775100,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CAN,Canada,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2039,,1859900,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CAN,Canada,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2040,,1949400,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2024,,59288.431,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2025,,62889.199,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2026,,66351.224,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2027,,69890.518,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2028,,74101.791,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2029,,78489.733,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2030,,83624.416,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2031,,88428.396,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2032,,94018.994,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2033,,99638.735,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2034,,105966.25,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2035,,113325.96,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2036,,120431.98,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2037,,128425.66,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2038,,136742.86,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2039,,146072.24,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2040,,156398.53,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,DNK,Denmark,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2024,,143116,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,DNK,Denmark,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2025,,149159,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,DNK,Denmark,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2026,,155820,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,DNK,Denmark,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2027,,164187,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,DNK,Denmark,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2028,,174507,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,DNK,Denmark,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2029,,186261,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,DNK,Denmark,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2030,,199467,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,DNK,Denmark,POP,Population,PS,Persons,_T,Total,Y_GE85,85 years or over,P,Projection,2031,,213391,,A,Normal value,0,Units,,
